10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,5,3,4,2,7,7,5,0,3,1,3,0,8,8,8,0,14,3,11,14,15,20,9,25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,5,3,2,1,6,8,4,0,2,2,4,1,7,9,9,1,14,5,12,13,17,21,11,28
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1,6,1,5,0,5,7,5,2,2,1,9,3,7,8,7,2,14,6,11,13,15,20,10,27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,2,6,0,6,6,6,1,1,1,7,2,7,9,8,3,13,6,13,11,18,21,12,33
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,7,0,7,5,8,0,0,0,7,1,6,7,6,2,13,6,13,12,16,19,10,33
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,5,0,6,0,7,6,8,0,0,1,5,0,6,8,7,1,11,8,17,12,18,23,13,34
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,7,0,7,5,7,0,0,4,4,0,6,5,6,5,12,6,15,11,15,24,10,31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,6,0,5,7,7,0,0,7,4,0,7,10,7,6,12,9,15,12,17,25,12,32
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,8,0,6,6,7,0,2,10,5,1,7,8,5,9,11,9,14,11,17,22,12,32
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,3,4,0,6,0,4,6,7,0,3,12,4,0,7,9,6,11,11,10,18,10,18,22,14,33
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,4,4,1,4,0,5,1,7,5,5,0,2,12,4,0,6,8,4,12,12,8,15,14,16,20,12,32
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,3,8,2,2,0,5,0,6,3,6,0,3,13,2,2,6,13,5,15,12,10,17,12,19,22,16,33
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,2,7,1,3,2,4,0,8,4,6,0,6,11,2,2,6,12,6,15,12,10,17,12,18,22,14,31
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,1,1,1,0,0,0,1,9,1,1,2,4,0,9,2,5,1,5,14,2,5,7,14,8,16,13,16,19,12,18,23,14,33
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,10,2,0,1,5,0,11,3,4,0,4,13,2,8,5,13,8,16,15,13,18,12,18,21,16,33
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,4,0,0,0,0,0,0,1,0,0,0,9,5,0,1,5,0,11,1,3,0,3,16,0,8,5,16,10,16,15,17,18,12,20,21,21,36
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,4,0,2,5,0,11,2,4,0,5,17,1,9,5,13,12,16,14,15,19,13,20,20,18,35
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,11,3,0,2,7,0,13,2,5,0,6,20,1,8,7,14,11,18,15,17,22,14,24,23,20,37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,2,11,1,0,1,8,0,13,2,4,2,6,22,2,7,10,12,10,18,16,14,21,15,22,21,18,35
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,12,0,0,0,8,0,11,0,4,2,5,26,0,7,10,14,11,19,16,18,22,15,25,22,23,39
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,1,12,0,0,0,7,0,14,0,3,2,5,24,0,6,8,12,11,20,18,16,21,15,26,20,20,39
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,12,1,1,0,7,2,14,0,4,1,4,25,0,10,7,14,12,18,22,16,21,13,27,22,25,43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,1,12,0,0,0,6,2,13,0,4,2,4,26,0,9,8,13,12,20,22,14,20,13,30,20,25,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,16,0,1,2,5,1,13,1,4,3,4,27,3,9,9,14,11,20,21,18,24,15,31,26,27,43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,16,0,1,3,5,2,13,2,2,2,4,25,3,9,8,15,10,22,20,16,21,16,31,25,29,43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,15,0,3,2,4,3,12,2,4,1,4,26,6,11,9,16,10,21,23,18,21,19,33,26,31,45
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,16,1,2,2,5,2,11,1,2,2,5,23,7,13,10,13,11,21,24,17,21,19,32,28,31,43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,14,0,1,1,4,3,9,1,1,1,4,25,7,13,13,14,11,22,26,21,24,18,33,30,32,43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,0,0,0,4,4,9,1,1,0,6,23,7,12,11,15,10,22,30,19,22,18,32,27,29,40
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,4,5,7,3,1,0,7,24,8,11,11,15,9,21,30,24,22,20,34,28,35,44
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,13,0,0,0,4,4,8,4,2,0,7,22,7,11,11,13,7,24,32,21,21,19,34,26,35,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,2,0,0,1,13,1,3,0,2,3,6,6,2,0,6,22,8,12,12,15,9,24,32,23,23,19,37,27,36,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,0,1,16,2,0,0,2,2,5,8,1,0,8,21,11,10,10,13,8,25,33,21,24,21,37,26,38,42
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,4,3,0,0,0,14,2,2,0,2,4,3,10,3,0,8,21,13,11,11,16,8,26,32,25,29,21,40,26,44,45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,4,2,0,0,0,15,3,0,0,5,3,3,11,2,0,9,19,13,9,11,14,7,28,36,24,27,24,39,25,42,44
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,1,2,0,0,0,15,2,3,0,5,2,2,13,4,1,9,19,12,11,12,14,6,29,37,25,27,23,41,29,46,47
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,1,0,0,0,14,2,1,0,5,1,4,13,4,0,8,16,16,10,11,13,7,28,37,25,28,23,40,26,43,47
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,2,0,0,0,12,2,2,0,4,1,2,14,4,1,8,17,15,9,10,15,9,27,36,26,28,25,42,29,46,50
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,11,2,2,0,3,0,1,12,6,1,8,15,15,9,8,13,9,27,35,26,27,25,40,28,47,48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,9,1,3,2,3,1,0,14,8,3,6,19,15,10,10,17,10,27,33,27,31,24,43,29,48,48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,4,0,1,0,0,11,1,3,1,4,0,1,14,9,6,7,20,15,8,12,16,8,28,35,25,32,23,40,29,47,49
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,0,2,1,0,0,0,9,0,3,2,3,0,2,15,11,7,7,21,14,10,12,18,9,26,35,26,33,23,41,32,51,52
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5,0,0,0,1,0,3,0,0,0,0,8,0,0,1,3,0,3,15,13,9,8,19,16,8,11,17,9,29,37,24,35,25,41,31,52,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,2,0,1,0,0,0,0,9,0,1,2,2,0,2,16,12,9,11,23,18,10,11,19,9,30,37,25,37,23,42,35,54,54
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2,0,0,0,0,9,0,0,0,2,0,4,15,15,8,11,20,18,11,10,19,9,31,38,26,36,23,40,34,52,53
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,1,1,1,8,0,1,0,3,2,6,15,18,8,12,23,19,11,10,21,11,31,39,30,37,25,44,38,52,53
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,2,0,0,9,0,0,0,3,0,5,14,17,7,13,21,18,10,8,22,11,33,40,29,37,27,44,38,50,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,1,0,2,1,4,14,17,9,12,21,16,11,10,25,15,33,40,37,37,28,48,41,50,53
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,0,10,1,0,0,3,1,6,13,17,9,13,20,17,9,8,23,13,37,40,36,35,31,47,42,54,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,3,0,10,0,1,0,3,0,7,15,20,9,11,23,18,10,8,25,13,36,41,38,36,29,49,44,59,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,3,0,11,0,3,0,3,0,6,13,19,7,13,22,18,9,7,24,14,36,40,36,34,29,52,42,56,50
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,5,1,10,0,2,0,2,0,4,14,19,7,13,23,19,11,6,26,18,36,40,37,34,29,56,43,57,56
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,4,0,9,0,3,0,3,0,5,12,17,5,12,23,18,10,5,24,19,36,41,40,33,31,59,41,59,56
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,4,1,9,4,6,0,3,0,3,13,19,4,12,25,18,10,6,27,19,38,40,41,35,29,59,46,60,57
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,4,0,8,1,5,1,5,0,5,13,19,4,12,22,19,8,4,25,20,39,42,41,33,29,56,45,59,56
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,6,0,8,4,3,1,7,0,5,13,19,4,11,22,17,11,4,26,24,37,41,44,36,31,58,48,64,59
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,5,0,7,2,3,0,7,0,8,11,17,3,13,22,20,10,3,24,27,40,42,46,35,34,56,46,63,59
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,7,0,9,2,2,0,5,2,6,12,18,6,13,23,21,9,2,25,28,40,41,48,36,32,58,48,69,62
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,6,0,8,0,1,0,5,4,6,13,18,4,13,23,22,9,1,23,27,42,40,46,35,33,56,46,68,63
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,1,7,2,0,0,6,6,8,13,17,6,12,25,20,8,2,23,27,42,41,47,37,34,57,47,70,64
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,6,1,0,0,6,4,8,13,16,5,13,25,21,6,1,24,27,43,43,46,35,37,55,45,71,62
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,5,1,0,0,5,6,7,14,20,6,14,26,19,6,1,26,29,46,43,46,37,39,58,48,76,67
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,1,0,2,1,6,1,0,0,5,4,7,12,20,4,14,23,18,6,0,23,29,47,43,47,35,38,58,49,74,69
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,1,1,6,3,0,0,4,5,5,11,22,8,12,25,17,5,1,25,31,46,50,47,37,37,60,50,76,69
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,7,2,0,0,3,3,8,10,22,6,11,23,20,4,0,25,30,49,50,46,34,39,58,49,73,66
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,5,7,0,1,1,4,8,12,23,8,10,25,19,6,4,28,30,53,48,49,37,37,60,52,77,68
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,5,5,0,1,0,2,8,15,23,7,11,25,19,5,2,29,32,52,48,47,38,37,60,52,77,66
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,5,7,0,0,0,2,7,15,24,10,12,27,18,6,1,33,32,51,51,50,39,37,62,58,79,67
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,0,1,2,0,7,4,0,0,1,0,9,15,23,9,15,27,17,7,3,31,31,50,50,50,38,39,61,56,76,65
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,5,6,0,0,3,2,8,16,22,10,15,28,17,9,3,34,31,48,49,53,42,40,63,57,80,66
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,6,4,0,0,5,1,7,14,24,8,16,26,18,10,2,34,31,51,50,54,40,40,60,59,79,64
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,1,0,5,1,0,7,4,1,0,3,2,6,14,26,7,14,28,16,14,2,36,32,51,49,56,42,39,61,63,79,67
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,0,7,2,1,1,6,1,8,13,25,7,13,25,19,15,3,35,31,51,51,55,43,38,60,60,77,65
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,6,2,0,2,5,3,6,15,25,6,11,27,19,15,3,38,31,49,49,59,45,37,60,60,79,67
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,6,0,0,3,7,1,7,14,24,7,10,25,21,15,2,36,30,52,49,56,45,39,58,62,83,65
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,4,0,1,5,1,1,1,6,2,7,14,25,8,9,25,22,15,1,36,31,53,50,56,47,38,61,63,85,67
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,2,5,0,0,2,9,0,8,14,27,7,8,24,21,18,1,34,30,55,53,56,46,40,60,62,84,65
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,4,0,0,0,10,1,6,14,26,9,8,28,20,18,3,35,31,58,52,59,48,42,64,63,89,68
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,11,1,7,12,26,8,9,27,23,17,3,34,31,58,55,57,49,42,64,64,89,68
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,1,10,3,7,13,28,8,10,29,24,17,5,34,30,59,56,61,50,44,67,66,90,69
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,2,12,1,6,11,28,6,11,27,25,18,6,32,29,58,55,58,48,45,67,63,90,68
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,1,0,0,2,0,1,0,13,1,5,10,29,10,10,28,26,20,7,34,30,57,54,63,49,45,69,65,92,70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,0,3,0,0,1,0,1,0,13,0,4,13,31,10,12,26,28,19,6,33,30,58,54,62,48,46,67,64,89,69
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,3,0,1,0,0,1,0,11,0,3,14,31,11,10,28,26,20,9,36,30,57,55,62,48,47,70,65,89,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,1,0,0,0,0,12,1,4,13,29,10,11,28,27,19,9,34,28,57,57,62,49,48,67,63,89,70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,11,1,4,13,31,11,12,31,26,23,9,34,29,57,56,62,52,46,69,65,92,74
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,13,3,3,13,32,12,11,29,27,21,9,33,29,58,58,60,54,49,71,64,90,73
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,13,4,2,12,33,12,12,30,27,20,9,36,31,58,59,63,56,49,75,67,90,77
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,14,7,4,13,32,11,11,27,29,18,8,33,29,59,59,63,55,49,73,67,88,78
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,13,7,2,14,32,12,11,27,30,18,7,34,30,60,57,66,55,47,76,71,90,78
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,2,13,9,2,14,35,10,11,24,32,18,5,32,31,62,58,66,55,46,74,72,90,76
